,Unnamed: 0,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class,Anzahl__Beschuldigte_,Geschlecht_Beschuldigter,ID__Beschuldigte_,Rolle__Beschuldigte_,Alter__Betroffene_,Anzahl__Betroffene_,Geschlecht__Betroffene_,ID__Betroffene_,Geschlecht__Beschuldigter_
1567,743,77525,CATMA_136CEFB7-3FB6-4032-95FC-5494BFE85F41,77463,wird der Fall Karin B. – laut Gesprächsvermerk – nicht erwähnt,-13342472.0,Mhuerten,2025-07-18T13:51:15.692+0200,Verschleierung,CATMA_939927B5-FD79-4FE0-953C-E5A4B17F2F61,,,,Hildesheim,Handeln der Bistumsverantwortlichen,Neutralisierung,,,,,,,,,
1568,744,77527,no_annotation_274,77525,; ,,,,,,,,,Hildesheim,,,,,,,,,,,
1569,745,77619,CATMA_AAB1D7F3-16BE-4983-9324-1A7943DCA13F,77527,ebenso wird er nicht  zum Thema der ersten kirchenrechtlichen Voruntersuchung im August 2010,-13342472.0,Mhuerten,2025-07-18T13:52:03.182+0200,Verschleierung,CATMA_939927B5-FD79-4FE0-953C-E5A4B17F2F61,,,,Hildesheim,Handeln der Bistumsverantwortlichen,Neutralisierung,,,,,,,,,
1570,746,78152,no_annotation_275,77619,". Weder die Lehrerin  noch Karin B. werden weiterhin kontaktiert.     Karin B. geht es im Laufe des Jahres psychisch immer schlechter. Sie leidet unter Suizidgedanken,  selbstverletzendem Verhalten, Schlafstörungen, Albträumen. Folgen des sexuellen Übergriffs be- stehen aus ihrer Sicht darin, dass ihre Beziehung zu den Großeltern sich verschlechtert, dass sie  sich nicht mehr von ihnen umarmen lassen kann, ohne sich unwohl zu fühlen, weil sie die beiden  mit dem Täter in Verbindung bringt, auch wenn sie ihre Großeltern liebt. »",,,,,,,,,Hildesheim,,,,,,,,,,,
1571,747,78354,CATMA_3E4B45B4-78DC-47F5-B7EA-E456E489D454,78152,"… ja, dadurch, was  passiert ist, kann ich keine Nähe – konnte ich keine Nähe zulassen, das war ganz schlimm. Wie  gesagt, nicht mal von Oma und Opa eine Umarmung, das schon nicht mehr. Ja. Vertrauen wa",-15895942.0,Mhuerten,2025-07-18T13:53:21.387+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,direkt,,,Hildesheim,Zitat,,,,,,,,,,
1572,748,78553,no_annotation_276,78354,"r  

#######################

Seite 77

IPP München  Gutachten Bistum Hildesheim    77    Missbrauch gewertet worden.    Dazu kommt ein gewisses Misstrauen und vielleicht Unverständnis gegenüber dem ",,,,,,,,,Hildesheim,,,,,,,,,,,
1573,749,78577,CATMA_DC893869-9759-48C7-A091-9F83E7192B66,78553,pubertieren- den Mädchen,-13288961.0,Mhuerten,2025-07-18T13:54:19.259+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Hildesheim,Geschlecht (Betroffene),,,,,,,,,,
1574,750,78577,CATMA_6F5186C9-3275-4B7C-BDD5-6AABB3447F34,78553,pubertieren- den Mädchen,-4314639.0,Mhuerten,2025-07-18T13:54:37.071+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Hildesheim,Alter (Betroffene),minderjährig,,,,,,,,,
1575,751,78595,no_annotation_277,78577,", das dazu führt, ",,,,,,,,,Hildesheim,,,,,,,,,,,
1576,752,78648,CATMA_6F6954DB-AF4F-4A22-A86A-EAB4AC712DE9,78595,das Ganze im Sinne einer pubertären Haltung zu werten,-13316080.0,Mhuerten,2025-07-18T13:55:15.410+0200,Unglaubwürdigkeit,CATMA_22A150A3-F02C-4395-AFD4-CAF77A53C884,,,,Hildesheim,Stereotype und Motive,,,,,,,,,,
1577,753,78648,CATMA_0873C660-5365-4DD5-9256-63BC2C1ACB3A,78595,das Ganze im Sinne einer pubertären Haltung zu werten,-3261349.0,Mhuerten,2025-07-18T13:55:03.322+0200,unerheblich,CATMA_1374DE64-8337-41B4-A889-4661FF3E56D3,,,,Hildesheim,Framing der Taten,,,,,,,,,,
1578,754,79004,no_annotation_278,78648," – wie im  Interview berichtet wird (siehe oben).    Es sind also diverse Vorerfahrungen / Vorurteile und auch persönliche Verwicklungen im Spiel, die  vermutlich den Blick getrübt haben. Man kennt einander – mit allen positiven, aber auch negati- ven Aspekten; alle Beteiligten sind im engeren Kreis der katholischen Kirche in Hildesheim behei- matet.    ",,,,,,,,,Hildesheim,,,,,,,,,,,
1579,755,79197,CATMA_7E850384-A25D-4B7F-9542-4029DEDD7923,79004,"Die Darstellung von Fällen im Beraterstab ist zudem durch die Annahmen des jeweiligen An- sprechpartners, der den Fall vorstellt, gefiltert; d. h. auch blinde Flecken werden mit kommuni- ziert.",-157253.0,Mhuerten,2025-07-18T13:55:54.700+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Hildesheim,Handeln der Bistumsverantwortlichen,Vorgehen,,,,,,,,,
1580,756,80723,no_annotation_279,79197," Es bedarf also einer kritischen Haltung der Beteiligten, um ggf. Vorannahmen und Hypothe- sen zu den Fällen, die selbstverständlich in der Darstellung mitgeliefert werden, zu hinterfragen.  Hier hat sich z. B. in Supervisionsrunden bewährt, bewusst Alternativhypothesen aufzustellen.  Auch könnten möglicherweise weniger kirchennahe Personen, die Fachkompetenz mitbringen, als  sinnvolle Ergänzung im Beraterstab eine objektivere Beurteilung von Fällen unterstützen. Dies  wird bereits in den Ausführungsbestimmungen des Bistums Hildesheim vom Januar 2010 empfoh- len: »Der Beraterstab berät und empfiehlt geeignete Maßnahmen. Er prüft dabei insbesondere,  wie dem Opfer psychologische und seelsorgliche Begleitung gegeben werden kann und welche  Art der Begleitung und des (rechtlichen) Beistands dem Beschuldigten bzw. Täter gewährt wird.  Der Beraterstab kann im Einzelfall weitere Personen hinzuziehen, die sich durch Sachverstand im  Umgang mit Opfern und Tätern auszeichnen.«    4.5.3 Loyalitätskonflikte / Identifikationen und Ambivalenzen  Ambivalenzen und Loyalitätskonflikte ziehen sich durch alle Interviews, sei es bei Betroffenen, sei  es bei Interviewpartner*innen aus dem Beraterstab und dem bischöflichen Generalvikariat, was  typisch ist für Fälle sexuellen Missbrauchs – nicht nur in Institutionen.  Auch Loyalitätskonflikte durch die Identifikation mit der katholischen Kirche spielen sowohl auf  Seiten der Ansprechpersonen als auch der Mitwirkenden im Beraterstab im Fall Karin B. vermut- lich eine Rolle",,,,,,,,,Hildesheim,,,,,,,,,,,
1581,757,80820,CATMA_4301CA1A-7B2A-474C-85E1-882F2CC9F9BC,80723,". So schweigt Diakon N. zunächst aus Loyalität zur Kirche, als er Nachfolger von An- ton P. wird.",-15938850.0,Mhuerten,2025-07-18T14:05:49.000+0200,Verzicht auf Meldung (Umfeld),CATMA_5B97454F-BB74-4279-A37B-DA7FCE0D76E9,,,beruflich,Hildesheim,Handeln des Umfelds,,,,,,,,,,
1582,758,82554,no_annotation_280,80820," Ihm und seiner Frau werden dann ihre Aussagen im WDR-Bericht zu Anton P. an- scheinend vom Bistum übel genommen; sie berichten, dass man sie nicht mehr grüßt.     Vielleicht ist auch der Widerspruch im Sinne von ambivalenter Loyalität zu sehen, dass trotz des  Wissens über gravierende Anschuldigungen gegen Anton P. (auch im Rahmen des Canisuiskollegs)  die Beziehung zwischen Anton P. und Karin B. vom Missbrauchsbeauftragten als freundschaftlich  

#######################

Seite 81

IPP München  Gutachten Bistum Hildesheim    81    forderlich, im Prozess der Aufdeckung und auch im strafrechtlichen Verfahren Subjekte des Ge- schehens bleiben zu können, d. h. ihnen auch Zeit zu geben und Geduld zu üben.    4.6.2 Fehlende Qualifikation in der Beurteilung von sexuellem Missbrauch und in der  Gesprächsführung mit betroffenen Minderjährigen  DK Bongartz wurde 2006 als Personalreferent vom Bistum eingesetzt. Mit dieser Aufgabe war die  Funktion des Missbrauchsbeauftragten verbunden, jedoch keinerlei Qualifikation in diesem The- menbereich verknüpft. Im Beraterstab waren zwar Personen mit therapeutischen, pädagogischen  und juristischen Qualifikationen vertreten, aber eine fachspezifische Qualifikation zum Thema  »sexueller Missbrauch« gab es auch hier nicht. So wird erst nach dem Gespräch mit den Großel- tern der Fall Karin B. als sexueller Missbrauchsfall eingeordnet. Entsprechend lautet die Definition  im Handbuch Sexueller Missbrauch (Fegert u. a. 2014), als ein solcher wird »jeder versuchte oder  vollendete sexuelle Akt und Kontakt von Bezugspersonen am Kind aufgefasst, aber auch sexuelle  Handlungen, die ohne direkten Körperkontakt stattfinden (Leeb et al. 2008; Übersetzung des Au- tors)«(Jud 2014, S. 43). ",,,,,,,,,Hildesheim,,,,,,,,,,,
1583,759,82828,CATMA_72A1B936-59A6-4F21-BC42-3577E3853EC3,82554,"Das Eindringen in den Mund mit der Zunge gegen den Willen des Opfers  wird zwar als nicht so massiv beeinträchtigend angenommen wie die Penetration mit dem Glied,  ist jedoch gleichfalls ein Akt gegen die sexuelle Selbstbestimmung (Burgsmüller 2014, S. 55; Eisele  2012 23).",-1257930.0,Mhuerten,2025-07-18T14:09:57.695+0200,Forschungsliteratur,CATMA_7EB8069B-FE8E-42D8-9644-F8D11856A5D5,indirekt,,,Hildesheim,Zitat,,,,,,,,,,
1584,760,82623,CATMA_E97AA3A5-1250-403C-A0FF-41ECF7D1FA6E,82554,Das Eindringen in den Mund mit der Zunge gegen den Willen des Opfers ,-7797647.0,Mhuerten,2025-07-18T14:09:22.764+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,"['Gegen explizit geäußerten Willen', 'Macht- und Abhängigkeitsverhältnis']",,,Hildesheim,Tatbeschreibung,sexuell,,,,,,,,,
1585,761,82785,CATMA_5F81ACB4-4A50-4161-BB8A-D73A2CB91CC0,82745,Akt gegen die sexuelle Selbstbestimmung ,-13239067.0,Mhuerten,2025-07-18T14:09:38.963+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Hildesheim,Framing der Taten,,,,,,,,,,
1586,762,82838,no_annotation_281,82828, Zudem war,,,,,,,,,Hildesheim,,,,,,,,,,,
1587,763,82847,CATMA_3FCDE9F4-BEE8-4021-815D-ADBD049DDB38,82838, Karin B.,-9258422.0,Mhuerten,2025-07-18T14:10:12.049+0200,Rahmeninformationen Betroffene,CATMA_1CC42082-7E15-4731-8570-71F4F74C8D9F,,,,Hildesheim,Betroffene,,,,,,,,,B-H-11,
1588,764,82867,no_annotation_282,82847, dem Täter in einem ,,,,,,,,,Hildesheim,,,,,,,,,,,
1589,765,82887,CATMA_9F9A7733-D58E-4760-A4F5-434C4FDF118B,82867,Betreuungsverhältnis,-9647681.0,Mhuerten,2025-07-18T14:10:44.526+0200,Schutz- und Hilfsbedürftigkeit,CATMA_49963C6E-25AA-420B-861A-0C0B46A9A36C,anerkannt,,,Hildesheim,Framing der Taten,,,,,,,,,,
1590,766,83185,no_annotation_283,82887," anvertraut: »Strafbar  macht sich auch hier nur derjenige oder diejenige, der/die das Verhältnis ausnutzt. Der Täter/die  Täterin muss ein bestehendes Obhutsverhältnis […], in dem ihm das Opfer untergeordnet ist,  missbrauchen (Roggenwallner/Herrmann/Jansen, Rdnr. 99)« (Burgsmüller 2014; S. 60). ",,,,,,,,,Hildesheim,,,,,,,,,,,
1591,767,83193,CATMA_0C2462FF-E69E-4DAC-820B-12F662797545,83185,Karin B.,-9258422.0,Mhuerten,2025-07-18T14:12:30.169+0200,Rahmeninformationen Betroffene,CATMA_1CC42082-7E15-4731-8570-71F4F74C8D9F,,,,Hildesheim,Betroffene,,,,,,,,,B-H-11,
1592,768,83258,no_annotation_284,83193,  schildert die Vorkommnisse in der Vernehmung bei der Polizei: »,,,,,,,,,Hildesheim,,,,,,,,,,,
1593,769,83387,CATMA_16B6235C-A1BB-4CDE-806A-747C8D4FDBD9,83258,Er legte sich gleich auf mich  drauf und küsste mich auf den Mund. Dabei schob er mir die Zunge in den Mund. Das fand ich  eklig.,-7797647.0,Mhuerten,2025-07-18T14:11:54.204+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Macht- und Abhängigkeitsverhältnis,,,Hildesheim,Tatbeschreibung,sexuell,,,,,,,,,
1594,770,83436,CATMA_A7042FC0-B325-4262-9D42-75E258B18209,83258,Er legte sich gleich auf mich  drauf und küsste mich auf den Mund. Dabei schob er mir die Zunge in den Mund. Das fand ich  eklig. […] Ich konnte meinen Körper nicht mehr bewegen«,-15895942.0,Mhuerten,2025-07-18T14:11:20.967+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,direkt,,,Hildesheim,Zitat,,,,,,,,,,
1595,771,83438,no_annotation_285,83436,. ,,,,,,,,,Hildesheim,,,,,,,,,,,
1596,772,83508,CATMA_1524EEF1-67E4-4A07-A43E-3BA7F9EF8722,83438,"Nachdem er von ihr ablässt, weil sie  sich ihm zu entziehen versucht, ",-8577267.0,Mhuerten,2025-07-18T14:12:14.274+0200,Abwehr,CATMA_F8DD2F8A-7D68-4E27-A307-A9075DA5D7A5,,,,Hildesheim,Handeln der Betroffenen,,,,,,,,,,
1597,773,83590,no_annotation_286,83508,liegt sie den Rest der Nacht in Panik auf dem Sofa und kann nicht  mehr schlafen. ,,,,,,,,,Hildesheim,,,,,,,,,,,
1598,774,83728,CATMA_27A1AC3F-FAFE-436A-B156-6DF64DBF42BD,83590,"Am nächsten Tag tut er so, als sei nichts geschehen. Auch in der Folgezeit bei den  Besuchen der Großeltern bringt er teure Geschenke mit.",-9288421.0,Mhuerten,2025-07-18T14:13:07.487+0200,Sonstige Vertuschung,CATMA_98C765F9-243B-4C93-9E49-5352101777E6,,,,Hildesheim,Handeln der Beschuldigten,Vertuschung,,,,,,,,,
1599,775,83729,no_annotation_287,83728, ,,,,,,,,,Hildesheim,,,,,,,,,,,
1600,776,83872,CATMA_392AD595-4D55-4823-B29F-A81ECF7CC9FA,83729,"Aber sie schützt sich bei seinen Besu- chen, indem sie darauf achtet, nicht mit ihm alleine zu sein und möglichst auf ihrem Zimmer zu  bleiben.",-8577267.0,Mhuerten,2025-07-18T14:13:20.775+0200,Abwehr,CATMA_F8DD2F8A-7D68-4E27-A307-A9075DA5D7A5,,,,Hildesheim,Handeln der Betroffenen,,,,,,,,,,
1601,777,85044,no_annotation_288,83872,"                                                             23  »Sozialadäquaten Verhaltensweisen wird über die Vorschrift des § 184g StGB Rechnung getragen. Nach der dort  enthaltenen Definition sind sexuelle Handlungen nämlich nur solche, die im Hinblick auf das jeweils geschützte  Rechtsgut von einiger Erheblichkeit sind, wofür die Art, Intensität, Dauer der Beeinträchtigung und die sonstigen  konkreten Umstände wie der Handlungsrahmen und die Beziehung zwischen den Beteiligten entscheidend sind.  Dabei gilt, dass bei Delikten gegen die sexuelle Selbstbestimmung von Kindern und Jugendlichen geringere Anfor- derungen zu stellen sind als bei Erwachsenen, da Minderjährige eines besonderen Schutzes bedürfen. Daher hat  die Rechtsprechung etwa einen Zungenkuss (Hervorhebung durch d. Verf.) oder das Streicheln des Geschlechts- teils über der Kleidung bei einem Kind schon als erheblich angesehen.« (Eisele 2012, S.6)    

#######################

Seite 82

IPP München  Gutachten Bistum Hildesheim    82    Wie kam es dazu, dass Karin B. im ersten Gespräch mit DK Bongartz relativ »schweigsam« blieb?  Um Gespräche mit Minderjährigen über den von ihnen erlebten ",,,,,,,,,Hildesheim,,,,,,,,,,,
1602,778,85064,CATMA_5F8E41C5-208F-458C-B7B1-B50695070D12,85044,sexuellen Missbrauch,-13239067.0,Mhuerten,2025-07-18T14:14:29.270+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Hildesheim,Framing der Taten,,,,,,,,,,
1603,779,86197,no_annotation_289,85064," zu führen,  bedarf es spezifischer Kompetenzen und Wissen um Aufdeckungsprozesse. Eine seelsorgerische  Ausbildung und Haltung wird möglicherweise Erwachsenen gerecht, deren Anliegen in der Aner- kennung von Leid und Versöhnung besteht und die sich mitteilen können. Auch wenn die Absicht  als Priester eine zutiefst menschlich-mitfühlende gewesen sein mag, in Bezug auf die Einschätzung  von Hinweisen Minderjähriger reichte das nicht aus. So auch ein Interviewpartner: »Ich glaube,  dass Bongartz dieses Gespräch mit dem Mädchen und der Religionslehrerin im Letzten als ein seel- sorgerisches Gespräch gesehen hat. Und ich glaube, dass das im Kontext dieses Themas sexueller  Missbrauch einfach nicht geht. Wenn sich da jemand meldet und sich an ihn wendet als Beauf- tragter für den sexuellen Missbrauch, dann ist er nicht mehr als Priester gefragt, sondern als Ver- antwortlicher mit einer Funktion, für seine Institution, in diesem Fall für das Bistum, da geht es  nicht mehr um Seelsorge oder solchen Dinge, sondern am Ende, wenn Sie so wollen, um knallharte  rechtliche Fakten. Da muss man drauf reagieren« (I V., 676–684).  ",,,,,,,,,Hildesheim,,,,,,,,,,,
1604,780,86442,CATMA_ED95FAAB-26AE-410F-95F5-1559E06BB6B5,86197,"Fehlende Kenntnis wird auch daran deutlich, dass Karin B. – nach ihrer Aussage im Interview –  wiederholt gefragt wird, warum sie sich erst jetzt gemeldet habe – was sie als Misstrauen und  mangelnde Glaubwürdigkeit ihres Anliegens interpretiert",-157253.0,Mhuerten,2025-07-18T14:15:18.752+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Hildesheim,Handeln der Bistumsverantwortlichen,Vorgehen,,,,,,,,,
1605,781,86356,CATMA_B848E281-6A6A-47BA-B7BE-7062DF9797E6,86292,"wiederholt gefragt wird, warum sie sich erst jetzt gemeldet habe",-8270730.0,Mhuerten,2025-07-18T14:15:48.693+0200,Victim Blaming (Bistum),CATMA_E3806598-C118-436A-AFFB-DFAA620953C6,,,,Hildesheim,Handeln der Bistumsverantwortlichen,,,,,,,,,,
1606,782,86443,CATMA_C15A61A4-25F3-48F3-BBF6-2CDE8060663D,86358, was sie als Misstrauen und  mangelnde Glaubwürdigkeit ihres Anliegens interpretiert:,-13316080.0,Mhuerten,2025-07-18T14:15:31.877+0200,Unglaubwürdigkeit,CATMA_22A150A3-F02C-4395-AFD4-CAF77A53C884,,,,Hildesheim,Stereotype und Motive,,,,,,,,,,
1607,783,86444,no_annotation_290,86443, ,,,,,,,,,Hildesheim,,,,,,,,,,,
1608,784,86593,CATMA_8C68A181-07E0-4BC5-AC02-14E0EBC612BF,86444,"»Ja, warum ich überhaupt so spät da  jetzt hingekommen bin, das hätte ich ja auch früher machen können. Das konnte er irgendwie  nicht nachvollziehen",-15895942.0,Mhuerten,2025-07-18T14:15:59.740+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,direkt,,,Hildesheim,Zitat,,,,,,,,,,
1609,785,87621,no_annotation_291,86593,"« (I KB, 194–195). Karin B. fühlt sich »beharkt« (siehe oben). Volbert (2014,  S. 188) weist auf Folgendes hin: »Die größte Gefahr besteht darin, dass man das Kind in seiner  Absicht, etwas zu berichten, nicht unterstützt, sondern durch zu viele Fragen oder Kommentare  kaum zu Wort kommen lässt oder durch eigene emotionale Befindlichkeit oder inadäquate wer- tende  Äußerungen  zum  Schweigen  bringt«.  Flåm / Haugstvedt  (2013)  haben  nicht- missbrauchende Bezugspersonen in einer Studie nach Momenten gefragt, in denen Kinder zum  ersten Mal die Erfahrung eines sexuellen Missbrauchs angedeutet haben. Aus deren retrospekti- ven Antworten sind die Autoren der großen Bedeutung offener Fragen im Gespräch mit Kindern  auf die Spur gekommen. Fragen, die Ja-Nein-Antworten zur Folge haben, sind in diesem Zusam- menhang wenig hilfreich, wie beispielsweise die Frage, ob es Berührungen gegeben hat, die das  Kind nicht gut fand. Wie im Interview berichtet wird, war das Gespräch unter anderem genau um  diese Frage gekreist: »",,,,,,,,,Hildesheim,,,,,,,,,,,
1610,786,88132,CATMA_A5746DA0-C7DE-4266-AE17-B224EFCC60AD,87621,"Und in diesem Zusammenhang hab ich sie immer wieder gefragt, und hat es  denn im Grunde genommen im Kontext dieser Begegnungen auch Berührungen gegeben, die du  nicht gut fandest, die dir zu weit gegangen sind. Und immer wieder hat das Mädchen gesagt, nein.  Es hat keine solchen Übergriffe gegeben. Ich hab dann noch mal das Thema von der anderen Seite  angefangen, und ich hab diese Frage bestimmt drei oder vier Mal im Rahmen dieses Gesprächs  gestellt, indem ich immer wieder noch mal so gekreist bin und so",-157253.0,Mhuerten,2025-07-18T14:17:11.353+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Hildesheim,Handeln der Bistumsverantwortlichen,Vorgehen,,,,,,,,,
1611,787,88132,CATMA_302A79B5-A770-4F69-8FD3-0B3A70EBDDF7,87621,"Und in diesem Zusammenhang hab ich sie immer wieder gefragt, und hat es  denn im Grunde genommen im Kontext dieser Begegnungen auch Berührungen gegeben, die du  nicht gut fandest, die dir zu weit gegangen sind. Und immer wieder hat das Mädchen gesagt, nein.  Es hat keine solchen Übergriffe gegeben. Ich hab dann noch mal das Thema von der anderen Seite  angefangen, und ich hab diese Frage bestimmt drei oder vier Mal im Rahmen dieses Gesprächs  gestellt, indem ich immer wieder noch mal so gekreist bin und so",-2197479.0,Mhuerten,2025-07-18T14:17:00.082+0200,Kirchenverantwortliche,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,direkt,,,Hildesheim,Zitat,,,,,,,,,,
1612,788,89055,no_annotation_292,88132,"«. (Interview Bongartz). Es geht  vielmehr darum, Erzählanlässe zu bieten und aktiv zuzuhören.      

#######################

Seite 87

IPP München  Gutachten Bistum Hildesheim    87    genügend Hinweise für eine angemessene Kontextualisierung des Falles geliefert. Er bezieht sich  dabei auf folgende Textpassage: »Dk Bongartz berichtet dem Ehepaar [Name] in groben Zügen, wel- che Vorgänge über [Initialen des Beschuldigten] seit Februar 2010 hier im Bischöflichen Generalvika- riat durch unterschiedliche Betroffene bekannt gemacht worden sind. Dabei weist er darauf hin, dass  unter diesen Meldungen es keine Vorfälle gegeben habe, die irgendwie strafrechtlich hätten ange- zeigt werden müssen. Das Ehepaar [Name] erzählt, dass unmittelbar nach dem Bekanntwerden der  Vorgänge im Canisiuskolleg unterschiedliche Presseleute bei ihnen angerufen und Informationen zu  [Initialen des Beschuldigten] abgefragt hätten.«    ",,,,,,,,,Hildesheim,,,,,,,,,,,
1613,789,89196,CATMA_D85D1466-266B-4DED-BC6C-E46DC0245E9A,89055,"Es ist WB Bongartz zuzustimmen, dass diese Textpassage den Ermittlungsbehörden Anlass für  weitergehende Nachforschungen hätten geben müssen.",-2537313.0,Mhuerten,2025-07-18T14:21:18.571+0200,rechtliches Verfahren,CATMA_D1E7D50B-0E7D-4CBA-9181-EF06EE559590,,,,Hildesheim,Staatliches Vorgehen,"Rechtliches Verfahren, offizielle Untersuchung",,,,,,,,,
1614,790,89391,no_annotation_293,89196," Der in den Medien geäußerten Darstel- lung der Staatsanwaltschaft Berlin, wonach keinerlei Informationen über die Hintergründe des  Beschuldigten vorlagen, ist mithin deutlich zu widersprechen. ",,,,,,,,,Hildesheim,,,,,,,,,,,
1615,791,89597,CATMA_390AA7A4-2317-47A1-809B-43F61D5592A9,89391,"Andererseits ist aus der Art und  Weise der Informationsübermittlung kein aktives Interesse seitens des Bistums Hildesheim er- kennbar, die Ermittlungsbehörden bei der Einordnung des Falles zu unterstützen.",-13342472.0,Mhuerten,2025-07-18T14:20:18.156+0200,Verschleierung,CATMA_939927B5-FD79-4FE0-953C-E5A4B17F2F61,,,,Hildesheim,Handeln der Bistumsverantwortlichen,Neutralisierung,,,,,,,,,
