,start,end,id,text,tag_type_id,tag_type,catma_markupauthor,catma_markuptimestamp,catma_displaycolor,Belegung,Geschlecht__Beschuldigter_,Art,Geschlecht_Beschuldigter,Anzahl__Beschuldigte_,Rolle__Beschuldigte_,ID__Beschuldigte_,Geschlecht__Betroffene_,Alter__Betroffene_,Anzahl__Betroffene_,ID__Betroffene_,Bestimmung_Umfeld
496,48526,51659,no_annotation_69,"370	 Archiv des diözesanen Fachgremiums St. Gallen, Akte E. M. 371	 Ebd. 372	 Protokoll Sitzung des diözesanen Fachgremiums St. Gallen, Sitzung 3, 25.09.2002. 373	 Protokoll Sitzung des diözesanen Fachgremiums St. Gallen, Sitzung 4, 11.12.2002. 

#######################

Seite 109

109 7. Fazit  D as in diesem Bericht bilanzierte Pilotprojekt bildet die Basis für künftige  Forschung zu sexuellem Missbrauch, der durch katholische Kleriker und  weitere kirchliche Angestellte sowie Ordensmitglieder begangen wurde.  Im vergangenen Jahr wurden grundsätzliche Fragen des Archivzugangs, des  Stands der Erforschung und Dokumentation von Fällen sexuellen Missbrauchs  innerhalb der katholischen Kirche sowie die bislang unternommenen Anstren­ gungen in deren Aufarbeitung und Vermeidung geklärt. Es handelt sich in Bezug  auf die Schweiz um den ersten systematischen Versuch, diese Thematik wissen­ schaftlich zu fassen und zu umreissen. Im Rahmen dieser Pilotstudie wurde deutlich, dass die katholische Kirche in  der Schweiz über eine vielfältige Archivlandschaft verfügt und darin reichhalti­ ge Bestände zu finden sind, die für die Untersuchung von sexuellem Missbrauch  relevant sind. In einem ersten Schritt hin zu einer tiefgreifenden wissenschaftli­ chen Auseinandersetzung mit dem Thema wurde eine Auslegeordnung erstellt.  Dabei wurde eruiert, welche Archive und Bestände von besonderer Relevanz für  die Untersuchung dieses Themas sind, wie sich die Strukturen der Kirche auf die  Strukturen der Archive auswirken und welche katholischen Institutionen, Ver­ eine, Gemeinschaften und Bewegungen zukünftig ebenfalls in die Untersuchung  einbezogen werden müssten. Die konsultierten Bestände beinhalten unterschiedlich dichte Spuren des se­ xuellen Missbrauchs: Die Geheimarchive und die Archive der Fachgremien bei­ spielsweise bestehen zu einem grossen Teil aus Akten, die direkt aus der Ausein­ andersetzung der Kirche mit dieser Thematik entstanden sind. Andere Archive  enthalten teilweise nur sehr spärlich direkte Hinweise auf sexuellen Missbrauch,  können aber zur Ergänzung des Kontextes oder für weitere Abklärungen den­ noch unverzichtbare Informationen und Hinweise liefern. Dem Projektteam wurden die notwendigen Zugänge zu den Archiven gross­ mehrheitlich ermöglicht. Bis auf einige Ausnahmen gab es keine grösseren Hür­ den beim Aktenzugang und die überwiegende Mehrheit der Verantwortungsträ­ gerinnen und -träger der Kirche hielt sich grundsätzlich an die Zusicherung, die  Archive für die Forschenden ohne Einschränkungen zu öffnen. Es wird auch in  zukünftigen Untersuchungen zentral sein, dass Forschende uneingeschränkte  Akteneinsicht und Zugang zu dem in den Institutionen reichhaltig vorhandenen  Wissen erhalten. Gleichzeitig wurde aber auch deutlich, wo die Grenzen der Ko­ operationsbereitschaft der katholischen Kirche als transnationale Organisation  liegen: Eine Anfrage zur Einsicht in die Archive der Apostolischen Nuntiatur der  Schweiz wurde abschlägig beantwortet und auch bei der Einsicht in die Archive  der römischen Kurie deuten internationale Erfahrungen auf grössere Hinder­ nisse hin. ",,,,,,,,,,,,,,,,,
497,51659,51662,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,Im ,CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
498,51659,51662,S-9,Im ,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-07-15T17:48:10.832+0200,-399266,,,,,,,,,,,,
499,51662,51673,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,Rahmen des ,CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
500,51673,51782,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,Pilotprojekts konnten 1’002 Fälle sexuellen Missbrauchs im  Umfeld der katholischen Kirche seit 1950 mit 510 ,CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
501,51782,51893,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,"Beschuldigten und 921 Betrof­ fenen identifiziert werden – deutlich mehr Fälle, als von der Kirche bislang öf­ ",CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
502,51893,51959,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,fentlich kommuniziert wurden. Mindestens jeder siebte Fall betraf ,CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
503,51959,51968,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,erwachsen,CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
504,51959,51968,CATMA_50BFE633-86EE-4E3E-981A-922EEB3D86F3,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-15T17:49:21.061+0200,-725551,,,,,,,,,,,,
505,51968,51969,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,e,CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
506,51968,51969,CATMA_50BFE633-86EE-4E3E-981A-922EEB3D86F3,e,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-15T17:49:21.061+0200,-725551,,,,,,,,,,,,
507,51969,51972,CATMA_50BFE633-86EE-4E3E-981A-922EEB3D86F3,"  
",CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-15T17:49:21.061+0200,-725551,,,,,,,,,,,,
508,51972,52165,no_annotation_70,"
#######################

Seite 110

Bericht zum Pilotprojekt zur Geschichte sexuellen Missbrauchs im Umfeld  der römisch-katholischen Kirche in der Schweiz seit Mitte des 20. Jahrhunderts 110 ",,,,,,,,,,,,,,,,,
509,52165,52173,CATMA_71763938-60B4-4205-AF4C-8C15C4C0E67F,Personen,CATMA_3559CA23-2F8B-4EC2-B0C0-5E20EB44151B,Statistik,Mhuerten,2025-07-15T17:50:09.098+0200,-11700002,,,,,,,,,,,,
510,52165,52173,,Personen,CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-07-15T17:49:34.643+0200,-9667700,,,,,,,,,,,,
511,52173,55852,no_annotation_71,". Bislang wurde zur Identifikation von Fällen mit einem stark einge­ schränkten Quellenkorpus gearbeitet. Es ist sehr wahrscheinlich, dass sich wei­ tere Fälle identifizieren lassen, wenn zusätzliche Quellenbestände und Archive  berücksichtigt werden. Dazu sind in zukünftigen Forschungsprojekten weitere  umfassende Quellenrecherchen nötig. Dennoch konnten bereits erste Aussagen zum Umgang der katholischen Kir­ che mit sexuellem Missbrauch seit der Mitte des 20. Jahrhunderts getroffen wer­ den. So wurde deutlich, dass Verantwortliche der Kirche sexuellen Missbrauch  bis in die 2000er Jahre hinein in den meisten der ausgewerteten Fälle ignorier­ ten, verschwiegen oder bagatellisierten. Wenn sie zum Handeln gezwungen  waren, taten sie dies häufig nicht mit Blick auf die Betroffenen, sondern zum  Schutz der Täterinnen und Täter, der Institution und der eigenen Position. In  vielen Fällen wurde sexueller Missbrauch «ausgesessen», Beschuldigte versetzt  sowie Betroffene und Mitwissende zum Schweigen verpflichtet. Dadurch nah­ men Verantwortliche der Kirche in Kauf, dass es zu weiteren Fällen sexuellen  Missbrauchs kam. Die Existenz eines kirchlichen Rechts parallel zum weltlichen Recht beför­ derte diese Vertuschung und Verschleierung noch. Zudem haben die Regelungen  des kanonischen Rechts bezüglich Aktenaufbewahrung und -überlieferung die  Aktenlage zur Erforschung sexuellen Missbrauchs im Umfeld der Kirche stark  geprägt. Die bis heute existierenden Vorschriften zur Führung eines Geheimar­ chivs, vor allem zur regelmässigen Vernichtung von Dokumenten, führten dazu,  dass im Untersuchungszeitraum in mehreren Archiven Akten vernichtet wur­ den. In anderen muss eine solche Massnahme angenommen werden. Dies wirkt  sich nicht nur erheblich auf die wissenschaftliche Forschung aus, sondern auch  auf Betroffene, welche die sie betreffenden Dokumente einsehen möchten. Aus  einer Forschungs- und Betroffenenperspektive positiv hervorzuheben ist, dass  die Mehrheit der Schweizer Bistümer in den letzten Jahren die Bestimmungen –  sowohl zum Führen eines Geheimarchivs als auch zur Aktenvernichtung – nicht  mehr oder nur noch teilweise umgesetzt haben. Eine grundsätzliche Veränderung in Umgang, Prävention und Sanktionie­ rung sexueller Missbräuche durch die Verantwortlichen der katholischen Kir­ che ist erst im 21. Jahrhundert feststellbar. Diese ahnden Missbrauch heute  konsequenter. Die Ursachen dafür sind vielfältig und stehen in einem gesamt­ gesellschaftlichen Kontext. So gab es einen Wandel im Umgang mit Sexualität  und sexuellem Missbrauch.431 Zudem haben sich die gesellschaftlichen Vorstel­ lungen von Kindeswohl und Kinderschutz wesentlich verändert,432 was zu einem  Wandel in der Gesetzgebung und Rechtsprechung führte. Schliesslich trug auch  die mediale Berichterstattung in den letzten Jahrzehnten wesentlich dazu bei,  dass Missbrauch in der katholischen Kirche heute grundsätzlich nicht mehr to­ leriert wird. Die im vorliegenden Bericht ausgeführten Fallbeispiele haben gezeigt, dass  die Quellenbestände sehr ergiebig sind. Aufgrund von Ergebnissen aus der na­ tionalen und internationalen Forschungsliteratur und der Analyse der bereits  ausgewerteten Fälle konnten erste mögliche Ausrichtungen künftiger For­ schungsvorhaben, zukünftige thematische «Schneisen» und Forschungsgegen­ stände herausgearbeitet werden, die neue Erkenntnisse im Bereich des sexuel­ len Missbrauchs im Umfeld der katholischen Kirche ermöglichen könnten. So  wird vorgeschlagen, die vorgestellten Räume und Konstellationen des sexuellen  431	 Vgl. Matter, Das sexuelle Schutzalter. 432	 Seglias, Heimerziehung – eine historische Perspektive, S. 54–56. 


",,,,,,,,,,,,,,,,,
