,start,end,id,text,tag_type_id,tag_type,catma_markupauthor,catma_markuptimestamp,catma_displaycolor,Belegung,Art,Bestimmung_Umfeld
978,35554,35569,CATMA_C743CE3F-5437-4579-8472-A0407D9EB19C,Religionslehrer,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:24:56.287+0200,-7143428,,,
979,35569,35840,no_annotation_69,"  tätig war, von der Mutter einer Schülerin der 4. Klasse beschuldigt, ihre Toch- ter mehrfach auf den Schoß genommen und im Intimbereich berührt zu ha- ben. Auch habe das Mädchen ihn im Intimbereich berühren müssen. Von der  Schulleitung zur Rede gestellt, erklärte der ",,,,,,,,
980,35840,35848,CATMA_C699923D-04AF-4B98-802A-24357035313F,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:24:48.736+0200,-7143428,,,
981,35848,36960,no_annotation_70," nicht in „böser Absicht“  gehandelt zu haben und versprach, künftig weniger „familiär“ mit den Schü- lerinnen umzugehen. Nach der Befragung der Lehrerin des Mädchens, die  den Vorfall herunterspielte und einer relativierenden, schriftlichen Erklärung  der Mutter, wurde der Fall zu den Akten gelegt. Eine zunächst angedachte  Anzeige bei den Strafverfolgungsbehörden unterblieb. Bischof Joseph Gar- gitter wurde von der Schuldirektion über die Vorwürfe informiert.  

#######################

Seite 384

Westpfahl   Spilker   Wastl  München  - 373 -    In den Akten findet sich eine chronologische Zusammenfassung eines unbe- kannten Verfassers, aus der hervorgeht, dass auf die Mutter des betroffenen  Mädchens, „eine gute und gläubige Frau“, „die immer zusammengearbeitet“  habe, dahingehend eingewirkt werden möge, dass „diese […] den Vorfall in  der schriftlichen Stellungnahme herunterspiel[en] und erklär[en solle], der  Vorfall sei nicht schwerwiegend und mit böser Absicht geschehen“. Diese  Erklärung sollte sie zudem „mit der Bitte“ verbinden „nicht fortzufahren“.   Anfang der 1990er Jahre wurde der ",,,,,,,,
982,36960,36968,CATMA_02EC6E45-57DB-45C7-A106-6D20B7860F95,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:25:30.800+0200,-7143428,,,
983,36968,37578,no_annotation_71," als Religionslehrer pensioniert.  Soweit aus einer bei der Ombudsstelle Ende der 2010er Jahre eingegange- nen Meldung ersichtlich, war der Grund für diese Maßnahme eine bei Bischof  Wilhelm Egger Anfang der 1990er Jahr eingegangene Meldung einer jungen  Frau. Sie setzte den Bischof davon in Kenntnis, dass sie und andere Schul- kinder sich auf den Schoß des Priesters hätten setzen und an seinem Glied  hätten reiben müssen. Der Missbrauch habe Ende der 1970er Jahre begon- nen, da sei das Mädchen 7 oder 8 Jahre alt gewesen und habe erst aufgehört,  als der Priester sich bei einem Ausflug verletzt habe.   ",,,,,,,,
984,37578,37600,CATMA_8AA4F223-86AE-42AF-9E83-FA87026D1122,Mitte der 1990er Jahre,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-06-19T21:26:01.705+0200,-4884623,,,
985,37600,37611,no_annotation_72, wurde dem ,,,,,,,,
986,37611,37620,CATMA_FD2F978A-F63E-47A7-93C8-3BB5C36768C5,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:26:06.381+0200,-7143428,,,
987,37620,37633,no_annotation_73,"vorgeworfen, ",,,,,,,,
988,37633,37638,CATMA_A4067649-3B20-4356-8525-6FE1AEF9B8BD,zwei ,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-19T21:26:18.647+0200,-13288961,,,
989,37638,37645,CATMA_BD69AC8B-BE14-4AA1-B062-C0D7E2716795,Mädchen,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,Alter unklar,Mhuerten,2025-06-19T21:26:40.219+0200,-11911038,,,
990,37638,37645,CATMA_A4067649-3B20-4356-8525-6FE1AEF9B8BD,Mädchen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-19T21:26:18.647+0200,-13288961,,,
991,37645,37646,no_annotation_74, ,,,,,,,,
992,37646,37713,CATMA_C8BBAD98-042B-4335-95BF-A0CCA6094E4C,re- gelmäßig aus der Oberschule mit dem Auto abzuholen und mit dem ,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-19T21:26:54.912+0200,-15715508,,,
993,37713,37739,CATMA_C8BBAD98-042B-4335-95BF-A0CCA6094E4C,Auto  nach Hause zu fahren,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-19T21:26:54.912+0200,-15715508,,,
994,37739,37741,no_annotation_75,. ,,,,,,,,
995,37741,37787,CATMA_9940DC83-1313-4AB0-BDBF-45FC969A6476,"Weil im Dorf deswegen ungutes Gerede aufkam,  ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:27:19.045+0200,-9403721,,,
996,37787,37797,CATMA_9940DC83-1313-4AB0-BDBF-45FC969A6476,wurde der ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:27:19.045+0200,-9403721,,,
997,37797,37805,CATMA_FE6C8E06-DAA2-45FE-B7ED-E11D8A5C1732,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:27:27.293+0200,-7143428,,,
998,37797,37805,CATMA_9940DC83-1313-4AB0-BDBF-45FC969A6476,Priester,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:27:19.045+0200,-9403721,,,
999,37805,37858,CATMA_9940DC83-1313-4AB0-BDBF-45FC969A6476, von Generalvikar Josef Matzneller zur Rede gestellt.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:27:19.045+0200,-9403721,,,
1000,37858,37859,no_annotation_76, ,,,,,,,,
1001,37859,37864,CATMA_5575CE0E-B4D8-4DA8-9ACE-C57A2CBF6B01,Der  ,CATMA_F76B5CB5-7943-4581-949F-AAB3A8F69B40,Schritte der Wiedergutmachung,Mhuerten,2025-06-19T21:27:53.729+0200,-10010941,,,
1002,37864,37873,CATMA_5575CE0E-B4D8-4DA8-9ACE-C57A2CBF6B01,Priester ,CATMA_F76B5CB5-7943-4581-949F-AAB3A8F69B40,Schritte der Wiedergutmachung,Mhuerten,2025-06-19T21:27:53.729+0200,-10010941,,,
1003,37864,37873,CATMA_C8F2DCE9-FCF7-4585-821A-7AC5BCFBB714,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:27:37.276+0200,-7143428,,,
1004,37873,37919,CATMA_5575CE0E-B4D8-4DA8-9ACE-C57A2CBF6B01,"versprach, die Fahrten künftig zu unterlassen.",CATMA_F76B5CB5-7943-4581-949F-AAB3A8F69B40,Schritte der Wiedergutmachung,Mhuerten,2025-06-19T21:27:53.729+0200,-10010941,,,
1005,37919,37921,no_annotation_77,  ,,,,,,,,
1006,37921,37942,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,Ende der 2010er Jahre,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1007,37921,37942,CATMA_7970E41D-EABF-42BE-9D73-39855FD1B581,Ende der 2010er Jahre,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-06-19T21:28:04.051+0200,-4884623,,,
1008,37942,38018,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6," meldete sich die Betroffene, die sich bereits Anfang  der 1990er Jahre bei ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1009,38018,38091,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,"Bischof Wilhelm Egger gemeldet hatte, bei der Ombuds- stelle der Diözese ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1010,38091,38166,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,"Bozen-Brixen. Sie berichtete erneut über den Missbrauch,  den sie und ihre ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1011,38166,38241,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,"Mitschülerinnen in der Grundschule erlitten hätten und zu- dem auch davon, ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1012,38241,38280,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,"dass ihr Bruder, damals Schüler an der ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1013,38280,38290,CATMA_BB179802-EAA8-471F-9CE3-F6792B2D73FA,Oberschule,CATMA_CA1F9AA1-F64D-45CE-AA63-629EC00BE4D4,Bildung,Mhuerten,2025-06-19T21:43:13.050+0200,-13662318,,,
1014,38280,38290,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,Oberschule,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1015,38290,38295,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,", ihr",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1016,38295,38384,no_annotation_78,"  

#######################

Seite 385

Westpfahl   Spilker   Wastl  München  - 374 -    ",,,,,,,,
1017,38384,38407,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,"erzählt habe, dass der ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1018,38407,38416,CATMA_DC7803AA-39C3-4B63-BB03-F07553828D2B,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:29:22.291+0200,-7143428,,,
1019,38407,38416,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,Priester ,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1020,38416,38421,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,dort ,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1021,38421,38428,CATMA_820E0F78-CA1B-4E84-ABE0-3889F5B58C26,Mädchen,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,Alter unklar,Mhuerten,2025-06-19T21:29:33.112+0200,-11911038,,,
1022,38421,38428,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,Mädchen,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1023,38421,38428,CATMA_46BD3FFF-F3CD-48B5-8570-CEC3FF4A0F20,Mädchen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-19T21:29:42.136+0200,-13288961,,,
1024,38428,38429,CATMA_820E0F78-CA1B-4E84-ABE0-3889F5B58C26, ,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,Alter unklar,Mhuerten,2025-06-19T21:29:33.112+0200,-11911038,,,
1025,38428,38429,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6, ,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1026,38429,38447,CATMA_50587B28-F4E8-46DF-A052-CFD8338E37C6,„begrapscht“ habe.,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-19T21:28:58.557+0200,-3237659,indirekt,,
1027,38447,38637,no_annotation_79," Zu der er- neuten Meldung kam es, weil die Betroffene davon erfahren hatte, dass der  Priester zwei Pfarrhäuser bewohnte, in denen auch Familien mit kleinen Kin- dern untergebracht waren.  ",,,,,,,,
1028,38637,38707,CATMA_9D25F052-52CF-410A-900C-FCFD6DC6069E,Kurze Zeit nach Eingang der Meldung konfrontierte Generalvikar Eugen  ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:30:12.708+0200,-9403721,,,
1029,38707,38770,CATMA_9D25F052-52CF-410A-900C-FCFD6DC6069E,Runggaldier den Priester mit den gegen ihn erhobenen Vorwürfen.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:30:12.708+0200,-9403721,,,
1030,38770,38771,no_annotation_80, ,,,,,,,,
1031,38771,38774,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4,Der,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1032,38771,38774,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890,Der,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1033,38774,38784,CATMA_4262A06F-35B6-4ADC-BFD6-D8890D6B5E40, Pfar- rer,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-19T21:30:37.058+0200,-7143428,,,
1034,38774,38784,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4, Pfar- rer,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1035,38774,38784,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890, Pfar- rer,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1036,38784,38785,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4, ,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1037,38784,38785,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890, ,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1038,38785,38863,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4,"gab an, „keine Ahnung“ zu haben und sich an nichts erinnern zu können,  da die",CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1039,38785,38863,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890,"gab an, „keine Ahnung“ zu haben und sich an nichts erinnern zu können,  da die",CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1040,38863,38864,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4, ,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1041,38863,38864,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890, ,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1042,38864,38889,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4,„vermeintlichen Vorfälle“,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1043,38864,38889,CATMA_81164C7A-D733-4198-A984-F8E950FF76B2,„vermeintlichen Vorfälle“,CATMA_1374DE64-8337-41B4-A889-4661FF3E56D3,unerheblich,Mhuerten,2025-06-19T21:30:58.188+0200,-3261349,,,
1044,38864,38889,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890,„vermeintlichen Vorfälle“,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1045,38889,38904,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4, über 40 Jahre ,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1046,38889,38904,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890, über 40 Jahre ,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1047,38904,38915,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4,zurücklägen,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1048,38904,38915,,zurücklägen,CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-04-25T16:37:24.133+0200,-9667700,,,
1049,38904,38915,CATMA_4FCDF8C1-A027-4FE1-A44B-11577626A890,zurücklägen,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-19T21:31:11.751+0200,-11954305,indirekt,,
1050,38915,38916,CATMA_15EAC9CF-7B0E-4131-8D9E-FD18E830C7B4,.,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-19T21:30:27.416+0200,-15389907,,,
1051,38916,39145,no_annotation_81," Auf die Familien  angesprochen, bestätigte er, dass in den beiden Pfarrhäusern, die er be- wohne Familien mit Kleinkindern lebten, gab aber zugleich an, zu ihnen kei- nen Kontakt zu haben, da sie eine andere Sprache sprächen.   ",,,,,,,,
1052,39145,39166,CATMA_E5509638-DD9E-41A3-B0F5-8D70AC4BF6C5,Auf Veranlassung des ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:32:32.101+0200,-9403721,,,
1053,39166,39239,CATMA_E5509638-DD9E-41A3-B0F5-8D70AC4BF6C5,Bischofs und des Generalvikars erfolgte kurz darauf  eine Meldung an die ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:32:32.101+0200,-9403721,,,
1054,39239,39260,CATMA_E5509638-DD9E-41A3-B0F5-8D70AC4BF6C5,Glaubenskongregation.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:32:32.101+0200,-9403721,,,
1055,39260,39261,no_annotation_82, ,,,,,,,,
1056,39261,39316,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,Der mit der Meldung befasste  ranghohe Mitarbeiter der ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1057,39316,39394,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,Diözese Bozen-Brixen fasste den Fall  für die Glau- benskongregation wie folgt,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1058,39394,39464,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF, zusammen:  „Auf Grund seines Alters […] sind die Erinnerungen einge- ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1059,39464,39529,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,schränkt. Über verdächtiges Verhalten des Priesters während  des ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1060,39529,39601,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,Religionsunterrichts [Anfang der 1970er Jahre] gibt es die  beigefügten ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1061,39601,39679,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,Unterlagen der Schuldirektion […]. Ergebnis: Über- griffe nicht nachgewiesen. ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1062,39679,39753,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,"Eine weitere Klage aus der Zeit [Ende  der 1970er Jahre], die [Anfang der ",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1063,39679,39753,CATMA_7AFB9B4E-61D8-4154-A288-9BDF1B5B8A6E,"Eine weitere Klage aus der Zeit [Ende  der 1970er Jahre], die [Anfang der ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:33:42.398+0200,-9403721,,,
1064,39753,39831,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,"1990er Jahre] dem Bischof  Wilhelm Egger gemeldet worden war, hatte zur Folge,",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1065,39753,39831,CATMA_7AFB9B4E-61D8-4154-A288-9BDF1B5B8A6E,"1990er Jahre] dem Bischof  Wilhelm Egger gemeldet worden war, hatte zur Folge,",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:33:42.398+0200,-9403721,,,
1066,39831,39893,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF, dass [der  Priester] vom Religionsunterreicht entbunden wurde,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1067,39831,39893,CATMA_7AFB9B4E-61D8-4154-A288-9BDF1B5B8A6E, dass [der  Priester] vom Religionsunterreicht entbunden wurde,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:33:42.398+0200,-9403721,,,
1068,39893,39904,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,. Weitere  ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1069,39904,39925,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,Verdächtigungen sind ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1070,39925,39950,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,[Mitte der 1990er Jahre] ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1071,39925,39950,CATMA_D08E35D2-2D4C-4F32-8745-0A12F0EEA235,[Mitte der 1990er Jahre] ,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-06-19T21:34:16.090+0200,-4884623,,,
1072,39950,39969,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,gemeldet wor- den. ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1073,39969,39976,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,Damals ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1074,39969,39976,CATMA_454658E9-06E2-4692-A742-C35A0D4C6C9F,Damals ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:36:07.154+0200,-9403721,,,
1075,39976,40054,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,stellte Generalvikar Matzneller [den Priester] zur  Rede mit der Ermahnung zur,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1076,39976,40054,CATMA_454658E9-06E2-4692-A742-C35A0D4C6C9F,stellte Generalvikar Matzneller [den Priester] zur  Rede mit der Ermahnung zur,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:36:07.154+0200,-9403721,,,
1077,40054,40087,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF, Vorsicht (cfr. Promemoria v. […],CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1078,40054,40087,CATMA_454658E9-06E2-4692-A742-C35A0D4C6C9F, Vorsicht (cfr. Promemoria v. […],CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-19T21:36:07.154+0200,-9403721,,,
1079,40087,40089,CATMA_74AEA0C4-9490-4F6B-B19A-5CB6EF4A16AF,).,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-19T21:35:21.620+0200,-2197479,direkt,,
1080,40089,40447,no_annotation_83,"  

#######################

Seite 387

Westpfahl   Spilker   Wastl  München  - 376 -    einwirken solle. Es sei „unbedingt sicherzustellen, dass der Schutz der Kinder  immer gewährleistet ist und kein öffentliches Ärgernis erregt wird“.   Soweit aus den Akten ersichtlich, wurde anschließend versucht, den Priester  in einem Heim unterzubringen.    Fall 8  ",,,,,,,,
1081,40447,40448,B-9,I,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-06-19T21:42:01.531+0200,-399266,,,
1082,40448,40450,CATMA_4242D089-91CC-4CE0-B784-23D04BD83040,n ,CATMA_60D697B7-C5D8-41E7-BA69-2DE7E7E71115,Akten,Mhuerten,2025-06-19T21:42:48.891+0200,-16199595,,direkt,
